VarId		20100	20300	226	20400	20900	21000	21100	21200	21300	21400	21500	20100	20300	20400	20900	21000	21100	21200	21300	21400	21500	20100	20300	20300	238	113	52	502	503	168	172	99	53	98	193	237	164	187	515	516	517	11000000	11000002	11000003	950	6020	601	20000000	901	902	702	700	710	700	6040	6030	6010	10000	10000	8000	8000	8004	8004	8005	8005	8002	8002	950	950	8500	8500	7000	7000	600000	600000	7001	7001	7248	7248	7118	7118	7128	7128	7237	7237	7236	7236	7227	7227	7226	7226	7246	7246	7247	7247	7216	7216	7217	7217	7196	7196	7197	7197	7186	7186	7187	7187	7176	7176	7177	7177	7146	7146	7147	7147	7136	7136	7137	7137	7126	7126	7127	7127	7116	7116	7117	7117	9000	9000	9102	9102	9101	9101	9202	9202	9103	9103	7005	7005	52	52	53	53	172	172	168	168	530	5182	5182	535	5181	5181	5172	5172	533	5171	5171	7004	7004	601	601	99	99	7003	7003	5131	5131	5131	5129	5129	901	901	9201	9201	910	910	620199	620399	620499	620999	621099	621199	621299	621399	621499	621599	620101	620151	620301	620351	620401	620451	621001	621051	620901	620951	621101	621151	621201	621251	621301	621351	621401	621451	621501	621551	651301	651351	651101	651151	651201	651251	651901	651951	652401	652451	651401	651451	652101	652151	651701	651751	651801	651851	4001	4002	4003	4004	4005	4001	4002	4003	4004	4005	525	526	527	528	540	504	505	812	518	520	521	522	523	524
4071924	2025-04-29 20:35:16	110	0.5	0.67941339999999995	15	-0.064850000000000005	0	0	706.27639999999997	0	677.19820000000004	13586.040000000001	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	342.86529999999999	16.630659999999999	587.39189999999996	20	-0.064849530000000002	2633.0050000000001	99.003879999999995	0	26	0	1	0	0	0	0	5.496454	0	0	1	0	706.27639999999997	0.5	1.8987940000000001	1.4434800000000001	1.8987940000000001	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071925	2025-04-29 20:35:46	110	0.5	0.80695689999999998	15	-0.059308	0	0	741.47670000000005	0	1005.698	13660.719999999999	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	342.95670000000001	16.600480000000001	585.78300000000002	20	-0.059308180000000002	2643.0659999999998	99.003879999999995	0	26	0	1	0	0	0	0	6.5282809999999998	0	0	0	0	741.47670000000005	0.5	1.898719	1.44302	1.898719	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071926	2025-04-29 20:36:16	110	0.5	0.82438520000000004	15	-0.061254000000000003	0	0	729.46789999999999	0	972.96230000000003	13707.200000000001	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	343.23070000000001	16.636600000000001	590.55909999999994	20	-0.061254490000000002	2632.654	99.003879999999995	0	26	0	1	0	0	0	0	6.6692749999999998	0	0	1	0	729.46789999999999	0.5	1.8986419999999999	1.4424729999999999	1.8986419999999999	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071927	2025-04-29 20:36:46	110	0.5	0.82660389999999995	15	-0.060398	0	0	678.86109999999996	0	993.22360000000003	13615.059999999999	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	343.41329999999999	16.62133	588.67729999999995	20	-0.060398479999999997	2637.2640000000001	99.003879999999995	0	26	0	1	0	0	0	0	6.6872249999999998	0	0	0	0	678.86109999999996	0.5	1.8985639999999999	1.441961	1.8985639999999999	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071928	2025-04-29 20:37:16	110	0.5	0.80972710000000003	15	-0.062343000000000003	0	0	831.71659999999997	0	903.83799999999997	13820.030000000001	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	344.14400000000001	16.61337	589.49059999999997	20	-0.062343280000000001	2638.4119999999998	99.003879999999995	0	26	0	1	0	0	0	0	6.5506909999999996	0	0	1	0	831.71659999999997	0.5	1.8984890000000001	1.441424	1.8984890000000001	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071929	2025-04-29 20:37:46	110	0.5	0.75795089999999998	15	-0.059572	0	0	927.55020000000002	0	1206.8	13861.030000000001	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	344.32670000000002	16.635680000000001	586.05550000000005	20	-0.059572189999999997	2640.3330000000001	99.003879999999995	0	26	0	1	0	0	0	0	6.1318219999999997	0	0	0	0	927.55020000000002	0.5	1.8984209999999999	1.4409540000000001	1.8984209999999999	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071930	2025-04-29 20:38:16	110	0.5	0.76008249999999999	15	-0.062338999999999999	0	0	665.37810000000002	0	597.83810000000005	13562.299999999999	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	344.32670000000002	16.616430000000001	590.00250000000005	20	-0.062338709999999999	2626.8090000000002	99.003879999999995	0	25.899989999999999	0	1	0	0	0	0	6.1490669999999996	0	0	1	0	665.37810000000002	0.5	1.898352	1.44045	1.898352	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071931	2025-04-29 20:38:46	110	0.5	0.75396209999999997	15	-0.060951999999999999	0	0	626.29399999999998	0	608.9538	13547.360000000001	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	344.60059999999999	16.642479999999999	587.86080000000004	20	-0.06095159	2645.7869999999998	99.003879999999995	0	25.899989999999999	0	1	0	0	0	0	6.0995530000000002	0	0	0	0	626.29399999999998	0.5	1.898285	1.439954	1.898285	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071932	2025-04-29 20:39:16	110	0.5	0.80402669999999998	15	-0.060366000000000003	0	0	711.45399999999995	0	834.01800000000003	13586.23	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	344.14400000000001	16.633990000000001	589.70709999999997	20	-0.060365710000000003	2644.6750000000002	99.003879999999995	0	25.899989999999999	0	1	0	0	0	0	6.504575	0	0	1	0	711.45399999999995	0.5	1.898212	1.4393260000000001	1.898212	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071933	2025-04-29 20:39:46	110	0.5	0.77455969999999996	15	-0.060121000000000001	0	0	703.52110000000005	0	696.6558	13523	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	343.68729999999999	16.593869999999999	589.28599999999994	20	-0.060121180000000003	2646.2240000000002	99.003879999999995	0	25.899989999999999	0	1	0	0	0	0	6.2661870000000004	0	0	0	0	703.52110000000005	0.5	1.898142	1.438769	1.898142	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071934	2025-04-29 20:40:16	110	0.5	0.77470139999999998	15	-0.059796000000000002	0	0	732.44230000000005	0	894.12049999999999	13593.860000000001	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	343.77870000000001	16.607900000000001	589.95230000000004	20	-0.059796040000000002	2629.27	99.003879999999995	0	25.80002	0	1	0	0	0	0	6.267334	0	0	1	0	732.44230000000005	0.5	1.8980710000000001	1.438261	1.8980710000000001	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
4071935	2025-04-29 20:40:46	110	0.5	0.70224370000000003	15	-0.061256999999999999	0	0	757.39490000000001	0	929.83079999999995	13590.76	null	null	null	null	null	null	null	null	null	null	110	0.5	0.5	1.3500000000000001	0	0	0	0	343.87	16.602720000000001	591.59829999999999	20	-0.061257220000000001	2642.71	99.003879999999995	0	25.80002	0	1	0	0	0	0	5.6811509999999998	0	0	0	0	757.39490000000001	0.5	1.8980079999999999	1.4378	1.8980079999999999	0	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	null	null	0	null	null	null	null	0	null	null	null	null	null	null	null	null	null	null	1.3500000000000001	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	0	0	0	100	92	6.4000000000000004	6	95	81	45	40	-0.29999999999999999	-0.5	22000	17000	12000	6500	17000	12000	20000	15000	60000	50000	1.8	0.80000000000000004	1400	1300	300	220	1150	950	1.8999999999999999	1.3500000000000001	0.40000000000000002	0.050000000000000003	160	50	400	0	100	0	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	null	null	1	18833.330000000002	7326.3329999999996	15000.5	17229.169999999998	53833.339999999997
